player_name,nationality,position,club,league,age,birth_year,primary_position,matches_played,matches_started,minutes_played,games_equivalent,goals,assists,goals_assists,nonpenalty_goals,penalty_goals,penalty_attempts,yellow_cards,red_cards,progressive_carries,progressive_passes,progressive_receptions,xg,npxg,xag,npxg_plus_xag,goals_assists_nopenalty,xg_plus_xag,xa,goals_vs_xg,npgoals_vs_xg,assists_vs_xag,shots,shots_on_target,freekick_shots,passes_completed,passes_attempted,pass_total_distance,pass_progressive_distance,key_passes,passes_final_third,passes_penalty_area,crosses_penalty_area,live_ball_passes,dead_ball_passes,freekick_passes,through_balls,switches,crosses,throw_ins,corner_kicks,inswing_corners,outswing_corners,straight_corners,tackles,tackles_won,tackles_def_third,tackles_mid_third,tackles_att_third,dribbles_challenged,dribbles_challenged_lost,blocks,shots_blocked,passes_blocked,interceptions,tackles_interceptions,clearances,errors_leading_to_shot,shot_creating_actions,sca_live_pass,sca_dead_pass,sca_takeons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,touches,touches_own_box,touches_def_third,touches_mid_third,touches_att_third,touches_opp_box,live_ball_touches,dribbles_attempted,dribbles_successful,times_tackled_dribbling,carries,carry_progressive_distance,carries_final_third,carries_penalty_area,miscontrols,dispossessed,passes_received,second_yellow_cards,fouls_committed,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,recoveries,aerial_duels_won,aerial_duels_lost,goals_conceded,shots_on_target_faced,saves,gk_wins,gk_draws,gk_losses,clean_sheets,penalties_faced,penalties_scored_against,penalties_saved,penalties_missed_by_shooter,post_shot_xg,post_shot_xg_difference,gk_passes_completed,gk_passes_attempted,goal_kicks,gk_throws,crosses_faced,crosses_stopped,sweeper_actions,shot_accuracy_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,avg_shot_distance,npxg_per_shot,pass_completion_pct,tackle_success_pct,shot_creating_actions_per90,goal_creating_actions_per90,dribble_success_pct,tackled_while_dribbling_pct,aerial_duel_win_pct,goals_conceded_per90,save_pct,clean_sheet_pct,post_shot_xg_per_shot,psxg_difference_per90,gk_pass_completion_pct,long_pass_pct,avg_pass_length,cross_stop_pct,sweeper_actions_per90,avg_sweeper_distance,sufficient_minutes,goals+_per90,assists+_per90,shots+_per90,shots_on_target+_per90,key_passes+_per90,progressive_carries+_per90,progressive_passes+_per90,tackles+_per90,interceptions+_per90,clearances+_per90,xg+_per90,xag+_per90
Valentín Barco,ar ARG,"MF,DF",Strasbourg,Ligue 1,20,2004,MF,21,17,1445,16.1,0,2,2,0,0,0,2,0,24,77,68,0.8,0.8,2.1,2.9,0.16,0.43000000000000005,1.8,-0.8,-0.8,-0.09999999999999998,17,1,3,783,968,12313,3561,14,66,12,2,849,116,26,4,6,55,78,11,1,5,0,51,31,32,13,6,45,11,8,3,5,15,66,33,1,30,22,4,1,2,1,0,6,1164,52,347,535,293,18,1164,33,12,19,637,1371,32,2,28,14,774,0,24,34,0,0,1,0,95,7,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.006920415224913,1.0610242214532872,0.06405536332179931,0.0,0.0,23.87660899653979,0.04800692041522492,80.88698961937716,74.6353633217993,1.8709204152249135,0.3763252595155709,40.63515570934256,53.82671280276817,40.034602076124564,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.12,1.06,0.06,0.87,1.49,4.78,3.17,0.93,2.05,0.05,0.13
Valentín Castellanos,ar ARG,FW,Lazio,Serie A,25,1998,FW,29,28,2384,26.5,10,3,13,8,2,3,9,1,27,66,149,13.4,11.3,3.6,14.9,0.42,0.64,2.6,-3.4,-3.3,-0.6,105,36,3,366,541,5170,1247,26,48,14,2,489,50,0,9,1,25,5,0,0,0,0,13,6,2,4,7,10,9,18,2,16,6,19,25,0,73,37,1,5,23,5,2,14,835,20,57,353,434,155,832,37,16,19,423,848,22,15,55,29,618,0,38,42,17,1,0,0,51,68,60,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,34.3,3.96,1.36,0.08,0.22,16.8,0.11,67.7,10.0,2.76,0.53,43.2,51.4,53.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.38,0.11,3.96,1.36,0.98,1.02,2.49,0.49,0.23,0.94,0.51,0.14
Valentín Pezzolesi,es ESP,DF,Las Palmas,La Liga,17,2007,DF,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,5,45,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,5,0,1,0,6,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,40.0,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Valery Fernández,es ESP,"MF,FW",Mallorca,La Liga,24,1999,MF,18,1,309,3.4,2,0,2,2,0,0,1,0,2,5,14,0.8,0.8,0.0,0.9,0.58,0.25,0.1,1.2,1.2,0.0,3,3,0,88,99,1141,211,1,4,2,1,97,2,0,0,0,3,2,0,0,0,0,8,7,3,2,3,7,2,3,1,2,0,8,1,0,5,4,0,0,0,0,1,3,133,5,22,69,44,8,133,6,1,5,75,126,3,1,5,3,90,0,3,1,1,0,0,0,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,100.0,0.87,0.87,0.67,0.67,10.3,0.28,88.9,71.4,1.45,0.87,16.7,83.3,20.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.59,0.0,0.88,0.88,0.29,0.59,1.47,2.35,0.0,0.29,0.24,0.0
Vanderson,br BRA,DF,Monaco,Ligue 1,23,2001,DF,29,23,2064,22.9,1,3,4,1,0,0,6,1,57,102,151,2.2,2.2,3.1,5.3,0.17,0.23,3.8,-1.2,-1.2,-0.1,21,8,0,1090,1403,18537,6599,23,76,29,12,1175,220,30,4,13,59,190,0,0,0,0,76,48,37,30,9,64,19,43,6,37,39,115,65,2,58,49,0,5,2,1,1,8,1714,71,400,846,480,64,1714,48,24,20,876,2211,31,13,38,14,976,1,28,23,1,0,0,0,153,22,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,38.1,0.92,0.35,0.05,0.13,17.7,0.11,77.7,70.3,2.53,0.35,50.0,41.7,46.8,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.04,0.13,0.92,0.35,1.0,2.49,4.45,3.32,1.7,2.84,0.1,0.14
Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,27,1997,GK,37,37,3330,37.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,-0.1,0,0,0,1107,1628,33277,23338,3,61,6,0,1229,394,123,1,5,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,0,0,1,18,4,10,7,3,0,0,0,0,0,1737,1199,1706,32,0,0,1737,0,0,0,1112,3843,0,0,1,1,889,0,1,10,0,0,1,0,51,11,2,42,173,129,10,14,13,10,7,3,4,0,51.4,11.4,223,702,1352,191,585,37,46,,0.0,0.0,,,,,68.0,33.3,0.27,0.0,,,84.6,1.14,77.5,27.0,0.27,0.31,31.8,40.0,37.6,6.3,1.24,13.7,True,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.49,0.0,0.0
Vanja Vlahović,rs SRB,"FW,MF",Atalanta,Serie A,20,2004,FW,3,0,60,0.7,0,0,0,0,0,0,0,0,0,0,5,0.2,0.2,0.1,0.3,0.0,0.38,0.1,-0.2,-0.2,-0.1,1,1,0,4,6,44,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,1,18,0,0,4,14,7,18,2,0,1,13,13,0,0,6,1,12,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,100.0,1.5,1.5,0.0,0.0,14.2,0.16,66.7,,4.5,1.5,0.0,50.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,1.43,1.43,2.86,0.0,0.0,1.43,0.0,0.0,0.29,0.14
Vasilije Adžić,me MNE,"MF,FW",Juventus,Serie A,18,2006,MF,6,0,42,0.5,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,0,15,20,255,52,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,24,0,5,8,11,2,24,1,0,1,14,10,1,0,1,1,20,0,1,1,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,100.0,2.14,2.14,0.0,0.0,29.1,0.03,75.0,0.0,4.29,0.0,0.0,100.0,40.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
Vedat Muriqi,xk KVX,FW,Mallorca,La Liga,30,1994,FW,29,24,2058,22.9,7,2,9,5,2,3,1,2,23,30,103,9.7,7.3,2.2,9.5,0.31,0.52,1.7,-2.7,-2.3,-0.2,52,16,0,295,487,4299,870,26,23,6,0,475,8,0,3,2,10,0,0,0,0,0,7,5,3,2,2,7,4,7,1,6,7,14,43,0,45,30,0,2,8,4,1,6,733,48,75,358,307,114,730,26,9,15,334,476,12,10,55,26,550,0,29,41,19,1,1,1,49,135,98,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,30.8,2.27,0.7,0.1,0.31,12.3,0.14,60.6,42.9,1.97,0.26,34.6,57.7,57.9,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.31,0.09,2.27,0.7,1.14,1.0,1.31,0.31,0.31,1.88,0.42,0.1
Vicente Guaita,es ESP,GK,Celta Vigo,La Liga,37,1987,GK,34,34,3060,34.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,798,972,18728,11766,0,2,0,0,680,290,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,1,2,0,0,0,0,1,1039,928,1033,6,0,0,1039,0,0,0,538,1561,0,0,3,1,431,0,0,5,0,0,0,0,75,10,0,48,127,79,14,7,13,8,3,3,0,0,40.6,-7.4,66,220,740,195,436,26,44,,0.0,0.0,,,,,82.1,,0.09,0.03,,,100.0,1.41,64.6,23.5,0.3,-0.22,30.0,18.4,27.3,6.0,1.29,14.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.62,0.0,0.0
Victor Bernth Kristiansen,dk DEN,DF,Leicester City,Premier League,21,2002,DF,30,29,2482,27.6,0,1,1,0,0,0,1,0,40,70,78,0.3,0.3,1.4,1.7,0.04,0.06,1.7,-0.3,-0.3,-0.4,3,0,0,1023,1321,16420,5859,18,76,23,18,1067,246,40,1,2,97,189,17,14,2,0,87,51,56,26,5,91,42,38,15,23,42,129,75,3,42,33,6,1,0,2,0,3,1614,115,577,722,329,17,1614,18,8,9,816,1866,26,5,15,13,887,0,19,18,3,0,1,1,99,22,42,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.10999999999999999,0.0,0.0,,17.7,0.10999999999999999,77.4,53.800000000000004,1.52,0.10999999999999999,44.4,50.0,34.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.04,0.11,0.0,0.65,1.45,2.54,3.15,1.52,2.72,0.01,0.05
Victor Boniface,ng NGA,FW,Leverkusen,Bundesliga,23,2000,FW,19,12,1008,11.2,8,1,9,8,0,1,2,0,26,23,61,7.8,7.1,1.1,8.1,0.8,0.8,1.0,0.2,0.9,-0.1,50,17,0,172,245,2453,503,10,10,8,2,237,6,0,1,2,6,2,0,0,0,0,5,4,0,3,2,4,1,1,0,1,0,5,5,0,32,19,0,5,8,0,0,3,400,5,24,163,215,77,399,35,15,19,207,507,12,15,43,29,319,0,14,8,7,0,0,0,28,32,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,34.0,4.46,1.52,0.16,0.47,14.5,0.14,70.2,75.0,2.86,0.27,42.9,54.3,59.3,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.71,0.09,4.46,1.52,0.89,2.32,2.05,0.45,0.0,0.45,0.7,0.1
Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,30,1994,DF,16,6,704,7.8,0,0,0,0,0,0,1,0,5,26,4,0.0,0.0,0.1,0.1,0.0,0.01,0.1,0.0,0.0,-0.1,0,0,0,362,386,6074,1912,3,17,2,1,376,10,4,1,0,1,5,0,0,0,0,7,2,5,1,1,4,1,6,4,2,8,15,36,2,4,4,0,0,0,0,0,0,452,60,243,187,24,3,452,0,0,0,263,553,4,0,1,1,313,0,8,1,0,0,0,0,29,17,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,93.8,75.0,0.51,0.0,,,53.1,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.38,0.64,3.33,0.9,1.03,4.62,0.0,0.01
Victor Nelsson,dk DEN,DF,Roma,Serie A,25,1998,DF,4,1,187,2.1,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,0,0,106,120,1908,447,0,7,0,0,114,6,2,0,0,0,4,0,0,0,0,5,4,3,1,1,5,2,1,0,1,2,7,9,0,0,0,0,0,0,0,0,0,141,6,61,73,8,2,141,1,1,0,66,149,0,0,4,0,99,0,2,5,0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4799999999999999,0.0,0.0,,14.6,0.029999999999999995,88.3,60.0,0.0,0.0,100.0,0.0,77.8,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.48,0.0,0.0,0.0,1.9,2.38,0.95,4.29,0.0,0.0
Victor Orakpo,ng NGA,FW,Nice,Ligue 1,18,2006,FW,4,0,36,0.4,0,0,0,0,0,0,0,0,2,1,4,0.3,0.3,0.0,0.3,0.0,0.81,0.0,-0.3,-0.3,0.0,2,0,0,15,17,218,43,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,0,2,10,9,3,21,2,2,0,14,57,1,1,1,0,18,0,0,2,1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,,10.4,0.16,88.2,,2.5,0.0,100.0,0.0,20.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,5.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.75,0.0
Viggo Gebel,de GER,MF,RB Leipzig,Bundesliga,16,2007,MF,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,4,43,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,3,3,1,6,1,0,1,5,4,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,75.0,,6.43,0.0,0.0,100.0,100.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viktor Kovalenko,ua UKR,MF,Empoli,Serie A,28,1996,MF,6,0,77,0.9,0,0,0,0,0,0,0,0,1,4,3,0.1,0.1,0.0,0.1,0.0,0.12,0.0,-0.1,-0.1,0.0,3,1,0,26,37,410,67,0,4,0,0,36,1,1,0,1,1,0,0,0,0,0,2,1,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0,8,24,12,3,44,1,1,0,21,43,0,0,1,2,31,0,2,2,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,3.51,1.17,0.0,0.0,22.2,0.030000000000000002,70.3,0.0,0.0,0.0,100.0,0.0,50.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,3.33,1.11,0.0,1.11,4.44,2.22,0.0,0.0,0.11,0.0
Viktor Tsyhankov,ua UKR,"FW,MF",Girona,La Liga,26,1997,FW,27,23,1913,21.3,2,5,7,2,0,0,1,0,62,65,195,2.8,2.8,3.9,6.7,0.33,0.31,4.3,-0.8,-0.8,1.1,35,9,5,646,871,9793,2532,33,38,24,6,751,116,23,3,1,124,12,80,36,29,1,19,12,4,7,8,19,10,7,1,6,15,34,16,1,65,34,22,1,3,4,1,8,1064,23,103,408,564,74,1064,35,15,19,650,1883,46,27,32,25,770,0,14,28,4,1,0,0,69,9,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,25.7,1.65,0.42,0.06,0.22,19.9,0.08,74.2,47.4,3.06,0.38,42.9,54.3,33.3,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.09,0.23,1.64,0.42,1.55,2.91,3.05,0.89,0.7,0.75,0.13,0.18
Vincent Sierro,ch SUI,MF,Toulouse,Ligue 1,28,1995,MF,29,27,2402,26.7,5,1,6,3,2,2,4,0,15,147,27,4.2,2.7,3.6,6.3,0.15,0.29,3.6,0.8,0.3,-2.6,30,7,2,1076,1372,19073,5824,30,102,26,1,1237,132,70,6,14,64,3,38,18,18,0,44,27,15,23,6,56,29,34,9,25,16,60,44,1,63,39,16,1,4,2,1,4,1646,68,386,904,369,37,1644,28,12,16,914,1633,21,5,47,18,1074,0,34,31,1,0,0,0,125,31,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,23.3,1.12,0.26,0.1,0.42999999999999994,20.6,0.09,78.4,48.2,2.36,0.15,42.9,57.1,47.0,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.19,0.04,1.12,0.26,1.12,0.56,5.51,1.65,0.6,1.65,0.16,0.13
Vincenzo Grifo,it ITA,"FW,MF",Freiburg,Bundesliga,31,1993,FW,34,31,2432,27.0,8,11,19,8,0,3,2,0,58,128,147,7.9,5.6,6.9,12.5,0.7,0.55,8.0,0.1,2.4,4.1,63,26,10,1173,1529,20566,5422,66,104,48,10,1335,188,61,10,10,155,11,72,40,28,0,30,22,12,13,5,34,19,24,2,22,9,39,23,2,121,69,33,6,12,1,0,15,1768,35,240,921,618,71,1765,45,25,19,939,2516,35,21,36,17,1186,0,15,12,2,0,0,0,134,15,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,41.3,2.33,0.96,0.13,0.31,20.8,0.09,76.7,44.1,4.48,0.56,55.6,42.2,48.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.3,0.41,2.33,0.96,2.44,2.15,4.74,1.11,0.33,0.85,0.29,0.26
Vinicius Júnior,br BRA,FW,Real Madrid,La Liga,24,2000,FW,30,24,2253,25.0,11,8,19,9,2,3,8,1,169,85,256,10.4,8.2,8.0,16.2,0.68,0.73,7.0,0.6,0.8,0.0,78,24,0,673,901,10433,2523,58,53,36,6,862,29,9,15,16,56,10,8,0,0,0,21,10,7,4,10,18,13,9,0,9,3,24,1,2,135,80,1,29,11,11,3,18,1264,4,75,378,839,199,1261,191,82,95,952,4525,87,106,72,49,1059,0,30,70,10,2,0,0,71,1,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,30.800000000000004,3.12,0.9600000000000001,0.12000000000000001,0.38,17.5,0.11,74.7,27.8,5.39,0.72,42.9,49.7,12.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.44,0.32,3.12,0.96,2.32,6.76,3.4,0.84,0.12,0.04,0.42,0.32
Virgil van Dijk,nl NED,DF,Liverpool,Premier League,33,1991,DF,37,37,3330,37.0,3,1,4,3,0,0,5,0,22,198,6,2.2,2.2,0.7,3.0,0.11,0.08,1.0,0.8,0.8,0.3,27,8,1,2688,2935,49037,19110,12,290,7,0,2708,224,86,1,22,1,8,0,0,0,0,38,20,17,19,2,22,9,27,16,11,56,94,190,4,48,41,0,1,3,1,2,4,3301,450,1318,1827,166,48,3301,5,3,2,1856,4846,24,3,10,5,2281,0,17,13,0,0,0,0,115,119,46,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,29.6,0.73,0.22,0.11,0.38,13.1,0.07999999999999999,91.6,59.1,1.3,0.11,60.0,40.0,72.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.08,0.03,0.73,0.22,0.32,0.59,5.35,1.03,1.51,5.14,0.06,0.02
Vitaliy Mykolenko,ua UKR,DF,Everton,Premier League,25,1999,DF,35,35,3082,34.2,1,2,3,1,0,0,4,0,33,110,99,0.5,0.5,2.6,3.1,0.09,0.09,2.2,0.5,0.5,-0.6,14,1,0,986,1322,16470,6579,24,102,40,24,1060,259,13,2,3,101,246,0,0,0,0,63,38,39,14,10,56,27,25,10,15,44,107,145,2,43,40,0,1,2,0,0,4,1678,125,525,713,452,32,1678,20,8,9,697,1506,28,1,23,11,860,0,22,34,3,0,1,0,88,47,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.099999999999999,0.41,0.03,0.07,1.0,20.6,0.04,74.6,51.79999999999999,1.26,0.12,40.0,45.0,56.0,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.03,0.06,0.41,0.03,0.7,0.96,3.22,1.84,1.29,4.24,0.01,0.08
Vitaly Janelt,de GER,MF,Brentford,Premier League,26,1998,MF,32,27,2254,25.0,1,3,4,1,0,0,3,0,17,80,38,0.8,0.8,2.2,3.0,0.16,0.12,2.4,0.2,0.2,0.8,14,4,0,872,1057,14466,4279,14,78,23,7,1033,18,12,3,6,30,6,0,0,0,0,38,22,14,13,11,36,15,33,9,24,27,65,53,1,32,31,1,0,0,0,0,3,1289,118,418,574,306,32,1289,12,3,7,651,1278,18,3,16,10,814,0,24,15,1,0,0,2,107,19,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,28.6,0.56,0.16,0.07,0.25,17.7,0.060000000000000005,82.5,58.29999999999999,1.28,0.12000000000000001,25.0,58.29999999999999,63.29999999999999,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.04,0.12,0.56,0.16,0.56,0.68,3.2,1.52,1.08,2.12,0.03,0.09
Vitezslav Jaros,cz CZE,GK,Liverpool,Premier League,23,2001,GK,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,8,302,273,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,0,0,0,8,0,0,0,7,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,5,7,7,2,2,0,0,,0.0,0.0,,,,,75.0,,0.0,0.0,,,,0.0,100.0,,0.03,0.25,71.4,85.7,50.9,0.0,0.0,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viti,es ESP,DF,Las Palmas,La Liga,26,1997,DF,29,23,1982,22.0,0,2,2,0,0,0,5,0,43,44,65,0.1,0.1,1.4,1.4,0.09,0.06,1.3,-0.1,-0.1,0.6,3,2,0,757,934,12326,4296,12,40,13,8,722,209,16,1,3,45,193,0,0,0,0,71,46,43,21,7,45,14,28,7,21,27,98,61,0,29,23,3,2,0,1,0,3,1186,62,396,562,241,23,1186,20,9,7,491,1498,14,4,28,6,559,0,28,31,0,0,0,0,85,18,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,66.7,0.14,0.09,0.0,0.0,25.7,0.02,81.0,68.9,1.32,0.14,45.0,35.0,48.6,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.09,0.14,0.09,0.55,1.95,2.0,3.23,1.23,2.77,0.0,0.06
Vitinha,pt POR,MF,Paris S-G,Ligue 1,24,2000,MF,54,36,3370,37.5,7,4,11,5,2,2,3,0,91,243,128,5.0,3.4000000000000004,5.9,9.4,0.52,0.6100000000000001,5.8,2.0,1.6,-1.9000000000000001,58,17,3,2427,2725,42491,9981,43,269,47,10,2615,106,66,16,24,66,18,8,2,3,0,66,31,25,33,8,78,42,40,9,31,26,92,41,2,114,91,6,8,4,5,0,7,3153,90,447,1872,865,86,3151,108,49,52,2065,5212,86,25,84,53,2508,0,32,37,8,0,0,0,197,32,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,35.0746587537092,1.5492344213649851,0.4551275964391691,0.09635608308605341,0.30910979228486646,22.66314540059347,0.062118694362017814,79.78059347181008,46.031394658753705,3.0466112759643917,0.18788130563798222,53.66830860534125,39.50160237388724,30.807537091988127,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.19,0.11,1.55,0.45,1.15,2.43,6.48,1.76,0.69,1.09,0.13,0.16
Vitor Reis,br BRA,DF,Manchester City,Premier League,18,2006,DF,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,50,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,3,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,100.0,,0.0,0.0,100.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,,,,,,,,,,inf,,
Vitor Roque,br BRA,FW,Betis,La Liga,19,2005,FW,22,14,1235,13.7,4,0,4,4,0,0,4,0,24,17,57,6.1,6.1,1.2,7.3,0.29,0.53,0.7,-2.1,-2.1,-1.2,41,18,0,142,195,1986,451,12,4,10,3,163,32,0,1,0,6,1,1,0,0,0,11,6,1,6,4,5,4,5,0,5,7,18,4,0,34,19,0,5,5,5,0,4,365,3,27,167,179,57,365,39,10,25,213,554,14,16,41,35,239,0,30,30,5,2,0,0,35,15,29,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,43.9,2.99,1.31,0.1,0.22,14.5,0.15,72.8,20.0,2.48,0.29,25.6,64.1,34.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.29,0.0,2.99,1.31,0.88,1.75,1.24,0.8,0.51,0.29,0.45,0.09
